Epoch,Data
421,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28934900194522534, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 421, '_last_lr': [1.220703125e-08]}}"
422,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28934900194522534, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 422, '_last_lr': [1.220703125e-08]}}"
423,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28934900194522534, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 423, '_last_lr': [1.220703125e-08]}}"
424,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28934900194522534, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 424, '_last_lr': [1.220703125e-08]}}"
425,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 425, '_last_lr': [1.220703125e-08]}}"
426,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 426, '_last_lr': [1.220703125e-08]}}"
427,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 427, '_last_lr': [1.220703125e-08]}}"
428,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 428, '_last_lr': [1.220703125e-08]}}"
429,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 429, '_last_lr': [1.220703125e-08]}}"
430,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 430, '_last_lr': [1.220703125e-08]}}"
431,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 431, '_last_lr': [1.220703125e-08]}}"
432,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 432, '_last_lr': [1.220703125e-08]}}"
433,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 433, '_last_lr': [1.220703125e-08]}}"
434,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 434, '_last_lr': [1.220703125e-08]}}"
435,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 435, '_last_lr': [1.220703125e-08]}}"
436,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 436, '_last_lr': [1.220703125e-08]}}"
437,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 437, '_last_lr': [1.220703125e-08]}}"
438,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 438, '_last_lr': [1.220703125e-08]}}"
439,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 439, '_last_lr': [1.220703125e-08]}}"
440,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 440, '_last_lr': [1.220703125e-08]}}"
441,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 441, '_last_lr': [1.220703125e-08]}}"
442,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 442, '_last_lr': [1.220703125e-08]}}"
443,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 443, '_last_lr': [1.220703125e-08]}}"
444,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 444, '_last_lr': [1.220703125e-08]}}"
445,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 445, '_last_lr': [1.220703125e-08]}}"
446,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 446, '_last_lr': [1.220703125e-08]}}"
447,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 447, '_last_lr': [1.220703125e-08]}}"
448,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 448, '_last_lr': [1.220703125e-08]}}"
449,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 449, '_last_lr': [1.220703125e-08]}}"
450,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 450, '_last_lr': [1.220703125e-08]}}"
451,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 451, '_last_lr': [1.220703125e-08]}}"
452,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 452, '_last_lr': [1.220703125e-08]}}"
453,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 453, '_last_lr': [1.220703125e-08]}}"
454,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 454, '_last_lr': [1.220703125e-08]}}"
455,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 455, '_last_lr': [1.220703125e-08]}}"
456,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 456, '_last_lr': [1.220703125e-08]}}"
457,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 457, '_last_lr': [1.220703125e-08]}}"
458,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 458, '_last_lr': [1.220703125e-08]}}"
459,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 459, '_last_lr': [1.220703125e-08]}}"
460,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 460, '_last_lr': [1.220703125e-08]}}"
461,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 461, '_last_lr': [1.220703125e-08]}}"
462,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 462, '_last_lr': [1.220703125e-08]}}"
463,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 463, '_last_lr': [1.220703125e-08]}}"
464,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 464, '_last_lr': [1.220703125e-08]}}"
465,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 465, '_last_lr': [1.220703125e-08]}}"
466,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 466, '_last_lr': [1.220703125e-08]}}"
467,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 467, '_last_lr': [1.220703125e-08]}}"
468,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 468, '_last_lr': [1.220703125e-08]}}"
469,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 469, '_last_lr': [1.220703125e-08]}}"
470,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 470, '_last_lr': [1.220703125e-08]}}"
471,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 471, '_last_lr': [1.220703125e-08]}}"
472,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 472, '_last_lr': [1.220703125e-08]}}"
473,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 473, '_last_lr': [1.220703125e-08]}}"
474,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 474, '_last_lr': [1.220703125e-08]}}"
475,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 475, '_last_lr': [1.220703125e-08]}}"
476,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 476, '_last_lr': [1.220703125e-08]}}"
477,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 477, '_last_lr': [1.220703125e-08]}}"
478,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 478, '_last_lr': [1.220703125e-08]}}"
479,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 479, '_last_lr': [1.220703125e-08]}}"
480,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 480, '_last_lr': [1.220703125e-08]}}"
481,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 481, '_last_lr': [1.220703125e-08]}}"
482,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 482, '_last_lr': [1.220703125e-08]}}"
483,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 483, '_last_lr': [1.220703125e-08]}}"
484,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 5, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 484, '_last_lr': [1.220703125e-08]}}"
485,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 0, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 485, '_last_lr': [1.220703125e-08]}}"
486,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 1, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 486, '_last_lr': [1.220703125e-08]}}"
487,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 2, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 487, '_last_lr': [1.220703125e-08]}}"
488,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 3, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 488, '_last_lr': [1.220703125e-08]}}"
489,"{'lr': 1.220703125e-08, 'sched': {'factor': 0.5, 'min_lrs': [0], 'patience': 5, 'verbose': false, 'cooldown': 0, 'cooldown_counter': 0, 'mode': 'min', 'threshold': 0.0001, 'threshold_mode': 'rel', 'best': 0.28841355843293387, 'num_bad_epochs': 4, 'mode_worse': Infinity, 'eps': 1e-08, 'last_epoch': 489, '_last_lr': [1.220703125e-08]}}"
